Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-05-2019,,,,,,,,
B52D0201,002,04-10-2016,259,220,3081,,,,,,
B52D0201,002,05-10-2016,258,219,3082,,,,,,
B52D0201,002,06-10-2016,257,218,3083,,,,,,
B52D0201,002,07-10-2016,258,219,3082,,,,,,
B52D0201,002,08-10-2016,259,220,3081,,,,,,
B52D0201,002,09-10-2016,259,220,3081,,,,,,
B52D0201,002,10-10-2016,259,220,3081,,,,,,
B52D0201,002,11-10-2016,260,221,3080,,,,,,
B52D0201,002,12-10-2016,260,221,3080,,,,,,
B52D0201,002,13-10-2016,258,219,3082,,,,,,
B52D0201,002,14-10-2016,258,219,3082,,,,,,
B52D0201,002,15-10-2016,261,222,3079,,,,,,
B52D0201,002,16-10-2016,261,222,3079,,,,,,
B52D0201,002,17-10-2016,262,223,3078,,,,,,
B52D0201,002,18-10-2016,261,222,3079,,,,,,
B52D0201,002,19-10-2016,259,220,3081,,,,,,
B52D0201,002,20-10-2016,258,219,3082,,,,,,
B52D0201,002,21-10-2016,256,217,3084,,,,,,
B52D0201,002,22-10-2016,254,215,3086,,,,,,
B52D0201,002,23-10-2016,252,213,3088,,,,,,
B52D0201,002,24-10-2016,252,213,3088,,,,,,
B52D0201,002,25-10-2016,254,215,3086,,,,,,
B52D0201,002,26-10-2016,253,214,3087,,,,,,
B52D0201,002,27-10-2016,253,214,3087,,,,,,
B52D0201,002,28-10-2016,252,213,3088,,,,,,
B52D0201,002,29-10-2016,251,212,3089,,,,,,
B52D0201,002,30-10-2016,250,211,3090,,,,,,
B52D0201,002,31-10-2016,249,210,3091,,,,,,
B52D0201,002,01-11-2016,248,209,3092,,,,,,
B52D0201,002,02-11-2016,249,210,3091,,,,,,
B52D0201,002,03-11-2016,249,210,3091,,,,,,
B52D0201,002,04-11-2016,246,207,3094,,,,,,
B52D0201,002,05-11-2016,246,207,3094,,,,,,
B52D0201,002,06-11-2016,246,207,3094,,,,,,
B52D0201,002,07-11-2016,249,210,3091,,,,,,
B52D0201,002,08-11-2016,248,209,3092,,,,,,
B52D0201,002,09-11-2016,245,206,3095,,,,,,
B52D0201,002,10-11-2016,246,207,3094,,,,,,
B52D0201,002,11-11-2016,248,209,3092,,,,,,
B52D0201,002,12-11-2016,242,203,3098,,,,,,
B52D0201,002,13-11-2016,241,202,3099,,,,,,
B52D0201,002,14-11-2016,241,202,3099,,,,,,
B52D0201,002,15-11-2016,238,199,3102,,,,,,
B52D0201,002,16-11-2016,232,193,3108,,,,,,
B52D0201,002,17-11-2016,225,186,3115,,,,,,
B52D0201,002,18-11-2016,220,181,3120,,,,,,
B52D0201,002,19-11-2016,214,175,3126,,,,,,
B52D0201,002,20-11-2016,205,166,3135,,,,,,
B52D0201,002,21-11-2016,206,167,3134,,,,,,
B52D0201,002,22-11-2016,207,168,3133,,,,,,
B52D0201,002,23-11-2016,207,168,3133,,,,,,
B52D0201,002,24-11-2016,207,168,3133,,,,,,
B52D0201,002,25-11-2016,206,167,3134,,,,,,
B52D0201,002,26-11-2016,205,166,3135,,,,,,
B52D0201,002,27-11-2016,207,168,3133,,,,,,
B52D0201,002,28-11-2016,210,171,3130,,,,,,
B52D0201,002,29-11-2016,210,171,3130,,,,,,
B52D0201,002,30-11-2016,210,171,3130,,,,,,
B52D0201,002,01-12-2016,208,169,3132,,,,,,
B52D0201,002,02-12-2016,209,170,3131,,,,,,
B52D0201,002,03-12-2016,209,170,3131,,,,,,
B52D0201,002,04-12-2016,210,171,3130,,,,,,
B52D0201,002,05-12-2016,211,172,3129,,,,,,
B52D0201,002,06-12-2016,213,174,3127,,,,,,
B52D0201,002,07-12-2016,213,174,3127,,,,,,
B52D0201,002,08-12-2016,213,174,3127,,,,,,
B52D0201,002,09-12-2016,213,174,3127,,,,,,
B52D0201,002,10-12-2016,213,174,3127,,,,,,
B52D0201,002,11-12-2016,213,174,3127,,,,,,
B52D0201,002,12-12-2016,213,174,3127,,,,,,
B52D0201,002,13-12-2016,211,172,3129,,,,,,
B52D0201,002,14-12-2016,211,172,3129,,,,,,
B52D0201,002,15-12-2016,210,171,3130,,,,,,
B52D0201,002,16-12-2016,211,172,3129,,,,,,
B52D0201,002,17-12-2016,214,175,3126,,,,,,
B52D0201,002,18-12-2016,212,173,3128,,,,,,
B52D0201,002,19-12-2016,211,172,3129,,,,,,
B52D0201,002,20-12-2016,210,171,3130,,,,,,
B52D0201,002,21-12-2016,213,174,3127,,,,,,
B52D0201,002,22-12-2016,211,172,3129,,,,,,
B52D0201,002,23-12-2016,203,164,3137,,,,,,
B52D0201,002,24-12-2016,200,161,3140,,,,,,
B52D0201,002,25-12-2016,199,160,3141,,,,,,
B52D0201,002,26-12-2016,200,161,3140,,,,,,
B52D0201,002,27-12-2016,201,162,3139,,,,,,
B52D0201,002,28-12-2016,199,160,3141,,,,,,
B52D0201,002,29-12-2016,197,158,3143,,,,,,
B52D0201,002,30-12-2016,198,159,3142,,,,,,
B52D0201,002,31-12-2016,198,159,3142,,,,,,
B52D0201,002,01-01-2017,197,158,3143,,,,,,
B52D0201,002,02-01-2017,201,162,3139,,,,,,
B52D0201,002,03-01-2017,199,160,3141,,,,,,
B52D0201,002,04-01-2017,197,158,3143,,,,,,
B52D0201,002,05-01-2017,199,160,3141,,,,,,
B52D0201,002,06-01-2017,198,159,3142,,,,,,
B52D0201,002,07-01-2017,196,157,3144,,,,,,
B52D0201,002,08-01-2017,199,160,3141,,,,,,
B52D0201,002,09-01-2017,193,154,3147,,,,,,
B52D0201,002,10-01-2017,190,151,3150,,,,,,
B52D0201,002,11-01-2017,184,145,3156,,,,,,
B52D0201,002,12-01-2017,185,146,3155,,,,,,
B52D0201,002,13-01-2017,182,143,3158,,,,,,
B52D0201,002,14-01-2017,177,138,3163,,,,,,
B52D0201,002,15-01-2017,176,137,3164,,,,,,
B52D0201,002,16-01-2017,177,138,3163,,,,,,
B52D0201,002,17-01-2017,179,140,3161,,,,,,
B52D0201,002,18-01-2017,180,141,3160,,,,,,
B52D0201,002,19-01-2017,181,142,3159,,,,,,
B52D0201,002,20-01-2017,182,143,3158,,,,,,
B52D0201,002,21-01-2017,183,144,3157,,,,,,
B52D0201,002,22-01-2017,186,147,3154,,,,,,
B52D0201,002,23-01-2017,189,150,3151,,,,,,
B52D0201,002,24-01-2017,191,152,3149,,,,,,
B52D0201,002,25-01-2017,191,152,3149,,,,,,
B52D0201,002,26-01-2017,190,151,3150,,,,,,
B52D0201,002,27-01-2017,191,152,3149,,,,,,
B52D0201,002,28-01-2017,192,153,3148,,,,,,
B52D0201,002,29-01-2017,194,155,3146,,,,,,
B52D0201,002,30-01-2017,190,151,3150,,,,,,
B52D0201,002,31-01-2017,188,149,3152,,,,,,
B52D0201,002,01-02-2017,184,145,3156,,,,,,
B52D0201,002,02-02-2017,181,142,3159,,,,,,
B52D0201,002,03-02-2017,182,143,3158,,,,,,
B52D0201,002,04-02-2017,181,142,3159,,,,,,
B52D0201,002,05-02-2017,180,141,3160,,,,,,
B52D0201,002,06-02-2017,184,145,3156,,,,,,
B52D0201,002,07-02-2017,181,142,3159,,,,,,
B52D0201,002,08-02-2017,182,143,3158,,,,,,
B52D0201,002,09-02-2017,180,141,3160,,,,,,
B52D0201,002,10-02-2017,180,141,3160,,,,,,
B52D0201,002,11-02-2017,181,142,3159,,,,,,
B52D0201,002,12-02-2017,181,142,3159,,,,,,
B52D0201,002,13-02-2017,179,140,3161,,,,,,
B52D0201,002,14-02-2017,180,141,3160,,,,,,
B52D0201,002,15-02-2017,181,142,3159,,,,,,
B52D0201,002,16-02-2017,182,143,3158,,,,,,
B52D0201,002,17-02-2017,183,144,3157,,,,,,
B52D0201,002,18-02-2017,184,145,3156,,,,,,
B52D0201,002,19-02-2017,183,144,3157,,,,,,
B52D0201,002,20-02-2017,183,144,3157,,,,,,
B52D0201,002,21-02-2017,183,144,3157,,,,,,
B52D0201,002,22-02-2017,179,140,3161,,,,,,
B52D0201,002,23-02-2017,164,125,3176,,,,,,
B52D0201,002,24-02-2017,171,132,3169,,,,,,
B52D0201,002,25-02-2017,168,129,3172,,,,,,
B52D0201,002,26-02-2017,168,129,3172,,,,,,
B52D0201,002,27-02-2017,164,125,3176,,,,,,
B52D0201,002,28-02-2017,166,127,3174,,,,,,
B52D0201,002,01-03-2017,169,130,3171,,,,,,
B52D0201,002,02-03-2017,169,130,3171,,,,,,
B52D0201,002,03-03-2017,162,123,3178,,,,,,
B52D0201,002,04-03-2017,162,123,3178,,,,,,
B52D0201,002,05-03-2017,159,120,3181,,,,,,
B52D0201,002,06-03-2017,157,118,3183,,,,,,
B52D0201,002,07-03-2017,160,121,3180,,,,,,
B52D0201,002,08-03-2017,155,116,3185,,,,,,
B52D0201,002,09-03-2017,152,113,3188,,,,,,
B52D0201,002,10-03-2017,154,115,3186,,,,,,
B52D0201,002,11-03-2017,153,114,3187,,,,,,
B52D0201,002,12-03-2017,155,116,3185,,,,,,
B52D0201,002,13-03-2017,162,123,3178,,,,,,
B52D0201,002,14-03-2017,163,124,3177,,,,,,
B52D0201,002,15-03-2017,166,127,3174,,,,,,
B52D0201,002,16-03-2017,165,126,3175,,,,,,
B52D0201,002,17-03-2017,167,128,3173,,,,,,
B52D0201,002,18-03-2017,165,126,3175,,,,,,
B52D0201,002,19-03-2017,156,117,3184,,,,,,
B52D0201,002,20-03-2017,155,116,3185,,,,,,
B52D0201,002,21-03-2017,159,120,3181,,,,,,
B52D0201,002,22-03-2017,161,122,3179,,,,,,
B52D0201,002,23-03-2017,164,125,3176,,,,,,
B52D0201,002,24-03-2017,170,131,3170,,,,,,
B52D0201,002,25-03-2017,170,131,3170,,,,,,
B52D0201,002,26-03-2017,172,133,3168,,,,,,
B52D0201,002,27-03-2017,172,133,3168,,,,,,
B52D0201,002,28-03-2017,175,136,3165,,,,,,
B52D0201,002,29-03-2017,177,138,3163,,,,,,
B52D0201,002,30-03-2017,178,139,3162,,,,,,
B52D0201,002,31-03-2017,175,136,3165,,,,,,
B52D0201,002,01-04-2017,179,140,3161,,,,,,
B52D0201,002,02-04-2017,182,143,3158,,,,,,
B52D0201,002,03-04-2017,184,145,3156,,,,,,
B52D0201,002,04-04-2017,184,145,3156,,,,,,
B52D0201,002,05-04-2017,186,147,3154,,,,,,
B52D0201,002,06-04-2017,187,148,3153,,,,,,
B52D0201,002,07-04-2017,187,148,3153,,,,,,
B52D0201,002,08-04-2017,188,149,3152,,,,,,
B52D0201,002,09-04-2017,188,149,3152,,,,,,
B52D0201,002,10-04-2017,190,151,3150,,,,,,
B52D0201,002,11-04-2017,192,153,3148,,,,,,
B52D0201,002,12-04-2017,190,151,3150,,,,,,
B52D0201,002,13-04-2017,192,153,3148,,,,,,
B52D0201,002,14-04-2017,193,154,3147,,,,,,
B52D0201,002,15-04-2017,194,155,3146,,,,,,
B52D0201,002,16-04-2017,196,157,3144,,,,,,
B52D0201,002,17-04-2017,193,154,3147,,,,,,
B52D0201,002,18-04-2017,193,154,3147,,,,,,
B52D0201,002,19-04-2017,195,156,3145,,,,,,
B52D0201,002,20-04-2017,194,155,3146,,,,,,
B52D0201,002,21-04-2017,193,154,3147,,,,,,
B52D0201,002,22-04-2017,194,155,3146,,,,,,
B52D0201,002,23-04-2017,195,156,3145,,,,,,
B52D0201,002,24-04-2017,192,153,3148,,,,,,
B52D0201,002,25-04-2017,195,156,3145,,,,,,
B52D0201,002,26-04-2017,197,158,3143,,,,,,
B52D0201,002,27-04-2017,199,160,3141,,,,,,
B52D0201,002,28-04-2017,199,160,3141,,,,,,
B52D0201,002,29-04-2017,201,162,3139,,,,,,
B52D0201,002,30-04-2017,198,159,3142,,,,,,
B52D0201,002,01-05-2017,203,164,3137,,,,,,
B52D0201,002,02-05-2017,204,165,3136,,,,,,
B52D0201,002,03-05-2017,203,164,3137,,,,,,
B52D0201,002,04-05-2017,202,163,3138,,,,,,
B52D0201,002,05-05-2017,202,163,3138,,,,,,
B52D0201,002,06-05-2017,198,159,3142,,,,,,
B52D0201,002,07-05-2017,204,165,3136,,,,,,
B52D0201,002,08-05-2017,205,166,3135,,,,,,
B52D0201,002,09-05-2017,205,166,3135,,,,,,
B52D0201,002,10-05-2017,202,163,3138,,,,,,
B52D0201,002,11-05-2017,202,163,3138,,,,,,
B52D0201,002,12-05-2017,205,166,3135,,,,,,
B52D0201,002,13-05-2017,208,169,3132,,,,,,
B52D0201,002,14-05-2017,210,171,3130,,,,,,
B52D0201,002,15-05-2017,211,172,3129,,,,,,
B52D0201,002,16-05-2017,210,171,3130,,,,,,
B52D0201,002,17-05-2017,209,170,3131,,,,,,
B52D0201,002,18-05-2017,212,173,3128,,,,,,
B52D0201,002,19-05-2017,213,174,3127,,,,,,
B52D0201,002,20-05-2017,216,177,3124,,,,,,
B52D0201,002,21-05-2017,216,177,3124,,,,,,
B52D0201,002,22-05-2017,215,176,3125,,,,,,
B52D0201,002,23-05-2017,220,181,3120,,,,,,
B52D0201,002,24-05-2017,222,183,3118,,,,,,
B52D0201,002,25-05-2017,223,184,3117,,,,,,
B52D0201,002,26-05-2017,223,184,3117,,,,,,
B52D0201,002,27-05-2017,227,188,3113,,,,,,
B52D0201,002,28-05-2017,232,193,3108,,,,,,
B52D0201,002,29-05-2017,231,192,3109,,,,,,
B52D0201,002,30-05-2017,233,194,3107,,,,,,
B52D0201,002,31-05-2017,234,195,3106,,,,,,
B52D0201,002,01-06-2017,234,195,3106,,,,,,
B52D0201,002,02-06-2017,234,195,3106,,,,,,
B52D0201,002,03-06-2017,234,195,3106,,,,,,
B52D0201,002,04-06-2017,236,197,3104,,,,,,
B52D0201,002,05-06-2017,235,196,3105,,,,,,
B52D0201,002,06-06-2017,235,196,3105,,,,,,
B52D0201,002,07-06-2017,241,202,3099,,,,,,
B52D0201,002,08-06-2017,241,202,3099,,,,,,
B52D0201,002,09-06-2017,243,204,3097,,,,,,
B52D0201,002,10-06-2017,243,204,3097,,,,,,
B52D0201,002,11-06-2017,240,201,3100,,,,,,
B52D0201,002,12-06-2017,243,204,3097,,,,,,
B52D0201,002,13-06-2017,245,206,3095,,,,,,
B52D0201,002,14-06-2017,244,205,3096,,,,,,
B52D0201,002,15-06-2017,245,206,3095,,,,,,
B52D0201,002,16-06-2017,251,212,3089,,,,,,
B52D0201,002,17-06-2017,251,212,3089,,,,,,
B52D0201,002,18-06-2017,252,213,3088,,,,,,
B52D0201,002,19-06-2017,254,215,3086,,,,,,
B52D0201,002,20-06-2017,259,220,3081,,,,,,
B52D0201,002,21-06-2017,260,221,3080,,,,,,
B52D0201,002,22-06-2017,259,220,3081,,,,,,
B52D0201,002,23-06-2017,262,223,3078,,,,,,
B52D0201,002,24-06-2017,260,221,3080,,,,,,
B52D0201,002,25-06-2017,260,221,3080,,,,,,
B52D0201,002,26-06-2017,261,222,3079,,,,,,
B52D0201,002,27-06-2017,259,220,3081,,,,,,
B52D0201,002,28-06-2017,257,218,3083,,,,,,
B52D0201,002,29-06-2017,254,215,3086,,,,,,
B52D0201,002,30-06-2017,256,217,3084,,,,,,
B52D0201,002,01-07-2017,257,218,3083,,,,,,
B52D0201,002,02-07-2017,255,216,3085,,,,,,
B52D0201,002,03-07-2017,253,214,3087,,,,,,
B52D0201,002,04-07-2017,254,215,3086,,,,,,
B52D0201,002,05-07-2017,254,215,3086,,,,,,
B52D0201,002,06-07-2017,254,215,3086,,,,,,
B52D0201,002,07-07-2017,254,215,3086,,,,,,
B52D0201,002,08-07-2017,254,215,3086,,,,,,
B52D0201,002,09-07-2017,254,215,3086,,,,,,
B52D0201,002,10-07-2017,254,215,3086,,,,,,
B52D0201,002,11-07-2017,256,217,3084,,,,,,
B52D0201,002,12-07-2017,255,216,3085,,,,,,
B52D0201,002,13-07-2017,247,208,3093,,,,,,
B52D0201,002,14-07-2017,244,205,3096,,,,,,
B52D0201,002,15-07-2017,244,205,3096,,,,,,
B52D0201,002,16-07-2017,243,204,3097,,,,,,
B52D0201,002,17-07-2017,243,204,3097,,,,,,
B52D0201,002,18-07-2017,241,202,3099,,,,,,
B52D0201,002,19-07-2017,241,202,3099,,,,,,
B52D0201,002,20-07-2017,243,204,3097,,,,,,
B52D0201,002,21-07-2017,245,206,3095,,,,,,
B52D0201,002,22-07-2017,246,207,3094,,,,,,
B52D0201,002,23-07-2017,247,208,3093,,,,,,
B52D0201,002,24-07-2017,246,207,3094,,,,,,
B52D0201,002,25-07-2017,245,206,3095,,,,,,
B52D0201,002,26-07-2017,244,205,3096,,,,,,
B52D0201,002,27-07-2017,245,206,3095,,,,,,
B52D0201,002,28-07-2017,248,209,3092,,,,,,
B52D0201,002,29-07-2017,248,209,3092,,,,,,
B52D0201,002,30-07-2017,248,209,3092,,,,,,
B52D0201,002,31-07-2017,251,212,3089,,,,,,
B52D0201,002,01-08-2017,252,213,3088,,,,,,
B52D0201,002,02-08-2017,253,214,3087,,,,,,
B52D0201,002,03-08-2017,251,212,3089,,,,,,
B52D0201,002,04-08-2017,254,215,3086,,,,,,
B52D0201,002,05-08-2017,255,216,3085,,,,,,
B52D0201,002,06-08-2017,257,218,3083,,,,,,
B52D0201,002,07-08-2017,256,217,3084,,,,,,
B52D0201,002,08-08-2017,255,216,3085,,,,,,
B52D0201,002,09-08-2017,257,218,3083,,,,,,
B52D0201,002,10-08-2017,258,219,3082,,,,,,
B52D0201,002,11-08-2017,256,217,3084,,,,,,
B52D0201,002,12-08-2017,256,217,3084,,,,,,
B52D0201,002,13-08-2017,257,218,3083,,,,,,
B52D0201,002,14-08-2017,256,217,3084,,,,,,
B52D0201,002,15-08-2017,257,218,3083,,,,,,
B52D0201,002,16-08-2017,258,219,3082,,,,,,
B52D0201,002,17-08-2017,257,218,3083,,,,,,
B52D0201,002,18-08-2017,257,218,3083,,,,,,
B52D0201,002,19-08-2017,255,216,3085,,,,,,
B52D0201,002,20-08-2017,256,217,3084,,,,,,
B52D0201,002,21-08-2017,254,215,3086,,,,,,
B52D0201,002,22-08-2017,254,215,3086,,,,,,
B52D0201,002,23-08-2017,254,215,3086,,,,,,
B52D0201,002,24-08-2017,257,218,3083,,,,,,
B52D0201,002,25-08-2017,258,219,3082,,,,,,
B52D0201,002,26-08-2017,258,219,3082,,,,,,
B52D0201,002,27-08-2017,260,221,3080,,,,,,
B52D0201,002,28-08-2017,261,222,3079,,,,,,
B52D0201,002,29-08-2017,261,222,3079,,,,,,
B52D0201,002,30-08-2017,262,223,3078,,,,,,
B52D0201,002,31-08-2017,259,220,3081,,,,,,
B52D0201,002,01-09-2017,255,216,3085,,,,,,
B52D0201,002,02-09-2017,255,216,3085,,,,,,
B52D0201,002,03-09-2017,253,214,3087,,,,,,
B52D0201,002,04-09-2017,254,215,3086,,,,,,
B52D0201,002,05-09-2017,255,216,3085,,,,,,
B52D0201,002,06-09-2017,256,217,3084,,,,,,
B52D0201,002,07-09-2017,255,216,3085,,,,,,
B52D0201,002,08-09-2017,253,214,3087,,,,,,
B52D0201,002,09-09-2017,253,214,3087,,,,,,
B52D0201,002,10-09-2017,254,215,3086,,,,,,
B52D0201,002,11-09-2017,253,214,3087,,,,,,
B52D0201,002,12-09-2017,258,219,3082,,,,,,
B52D0201,002,13-09-2017,257,218,3083,,,,,,
B52D0201,002,14-09-2017,258,219,3082,,,,,,
B52D0201,002,15-09-2017,257,218,3083,,,,,,
B52D0201,002,16-09-2017,255,216,3085,,,,,,
B52D0201,002,17-09-2017,255,216,3085,,,,,,
B52D0201,002,18-09-2017,255,216,3085,,,,,,
B52D0201,002,19-09-2017,252,213,3088,,,,,,
B52D0201,002,20-09-2017,249,210,3091,,,,,,
B52D0201,002,21-09-2017,247,208,3093,,,,,,
B52D0201,002,22-09-2017,249,210,3091,,,,,,
B52D0201,002,23-09-2017,249,210,3091,,,,,,
B52D0201,002,24-09-2017,248,209,3092,,,,,,
B52D0201,002,25-09-2017,248,209,3092,,,,,,
B52D0201,002,26-09-2017,249,210,3091,,,,,,
B52D0201,002,27-09-2017,248,209,3092,,,,,,
B52D0201,002,28-09-2017,248,209,3092,,,,,,
B52D0201,002,29-09-2017,247,208,3093,,,,,,
B52D0201,002,30-09-2017,246,207,3094,,,,,,
B52D0201,002,01-10-2017,240,201,3100,,,,,,
B52D0201,002,02-10-2017,239,200,3101,,,,,,
B52D0201,002,03-10-2017,242,203,3098,,,,,,
B52D0201,002,04-10-2017,240,201,3100,,,,,,
B52D0201,002,05-10-2017,240,201,3100,,,,,,
B52D0201,002,06-10-2017,240,201,3100,,,,,,
B52D0201,002,07-10-2017,235,196,3105,,,,,,
B52D0201,002,08-10-2017,236,197,3104,,,,,,
B52D0201,002,09-10-2017,234,195,3106,,,,,,
B52D0201,002,10-10-2017,239,200,3101,,,,,,
B52D0201,002,11-10-2017,238,199,3102,,,,,,
B52D0201,002,12-10-2017,242,203,3098,,,,,,
B52D0201,002,13-10-2017,242,203,3098,,,,,,
B52D0201,002,14-10-2017,242,203,3098,,,,,,
B52D0201,002,15-10-2017,240,201,3100,,,,,,
B52D0201,002,16-10-2017,242,203,3098,,,,,,
B52D0201,002,17-10-2017,243,204,3097,,,,,,
B52D0201,002,18-10-2017,240,201,3100,,,,,,
B52D0201,002,19-10-2017,240,201,3100,,,,,,
B52D0201,002,20-10-2017,242,203,3098,,,,,,
B52D0201,002,21-10-2017,241,202,3099,,,,,,
B52D0201,002,22-10-2017,242,203,3098,,,,,,
B52D0201,002,23-10-2017,243,204,3097,,,,,,
B52D0201,002,24-10-2017,241,202,3099,,,,,,
B52D0201,002,25-10-2017,242,203,3098,,,,,,
B52D0201,002,26-10-2017,242,203,3098,,,,,,
B52D0201,002,27-10-2017,243,204,3097,,,,,,
B52D0201,002,28-10-2017,239,200,3101,,,,,,
B52D0201,002,29-10-2017,240,201,3100,,,,,,
B52D0201,002,30-10-2017,240,201,3100,,,,,,
B52D0201,002,31-10-2017,237,198,3103,,,,,,
B52D0201,002,01-11-2017,236,197,3104,,,,,,
B52D0201,002,02-11-2017,236,197,3104,,,,,,
B52D0201,002,03-11-2017,236,197,3104,,,,,,
B52D0201,002,04-11-2017,233,194,3107,,,,,,
B52D0201,002,05-11-2017,237,198,3103,,,,,,
B52D0201,002,06-11-2017,239,200,3101,,,,,,
B52D0201,002,07-11-2017,235,196,3105,,,,,,
B52D0201,002,08-11-2017,236,197,3104,,,,,,
B52D0201,002,09-11-2017,236,197,3104,,,,,,
B52D0201,002,10-11-2017,233,194,3107,,,,,,
B52D0201,002,11-11-2017,232,193,3108,,,,,,
B52D0201,002,12-11-2017,231,192,3109,,,,,,
B52D0201,002,13-11-2017,238,199,3102,,,,,,
B52D0201,002,14-11-2017,236,197,3104,,,,,,
B52D0201,002,15-11-2017,236,197,3104,,,,,,
B52D0201,002,16-11-2017,235,196,3105,,,,,,
B52D0201,002,17-11-2017,236,197,3104,,,,,,
B52D0201,002,18-11-2017,233,194,3107,,,,,,
B52D0201,002,19-11-2017,234,195,3106,,,,,,
B52D0201,002,20-11-2017,231,192,3109,,,,,,
B52D0201,002,21-11-2017,227,188,3113,,,,,,
B52D0201,002,22-11-2017,221,182,3119,,,,,,
B52D0201,002,23-11-2017,220,181,3120,,,,,,
B52D0201,002,24-11-2017,222,183,3118,,,,,,
B52D0201,002,25-11-2017,218,179,3122,,,,,,
B52D0201,002,26-11-2017,218,179,3122,,,,,,
B52D0201,002,27-11-2017,211,172,3129,,,,,,
B52D0201,002,28-11-2017,207,168,3133,,,,,,
B52D0201,002,29-11-2017,206,167,3134,,,,,,
B52D0201,002,30-11-2017,205,166,3135,,,,,,
B52D0201,002,01-12-2017,211,172,3129,,,,,,
B52D0201,002,02-12-2017,212,173,3128,,,,,,
B52D0201,002,03-12-2017,210,171,3130,,,,,,
B52D0201,002,04-12-2017,211,172,3129,,,,,,
B52D0201,002,05-12-2017,210,171,3130,,,,,,
B52D0201,002,06-12-2017,207,168,3133,,,,,,
B52D0201,002,07-12-2017,202,163,3138,,,,,,
B52D0201,002,08-12-2017,204,165,3136,,,,,,
B52D0201,002,09-12-2017,200,161,3140,,,,,,
B52D0201,002,10-12-2017,183,144,3157,,,,,,
B52D0201,002,11-12-2017,185,146,3155,,,,,,
B52D0201,002,12-12-2017,191,152,3149,,,,,,
B52D0201,002,13-12-2017,178,139,3162,,,,,,
B52D0201,002,14-12-2017,173,134,3167,,,,,,
B52D0201,002,15-12-2017,173,134,3167,,,,,,
B52D0201,002,16-12-2017,178,139,3162,,,,,,
B52D0201,002,17-12-2017,178,139,3162,,,,,,
B52D0201,002,18-12-2017,176,137,3164,,,,,,
B52D0201,002,19-12-2017,174,135,3166,,,,,,
B52D0201,002,20-12-2017,173,134,3167,,,,,,
B52D0201,002,21-12-2017,174,135,3166,,,,,,
B52D0201,002,22-12-2017,174,135,3166,,,,,,
B52D0201,002,23-12-2017,171,132,3169,,,,,,
B52D0201,002,24-12-2017,171,132,3169,,,,,,
B52D0201,002,25-12-2017,170,131,3170,,,,,,
B52D0201,002,26-12-2017,171,132,3169,,,,,,
B52D0201,002,27-12-2017,169,130,3171,,,,,,
B52D0201,002,28-12-2017,176,137,3164,,,,,,
B52D0201,002,29-12-2017,174,135,3166,,,,,,
B52D0201,002,30-12-2017,171,132,3169,,,,,,
B52D0201,002,31-12-2017,166,127,3174,,,,,,
B52D0201,002,01-01-2018,161,122,3179,,,,,,
B52D0201,002,02-01-2018,162,123,3178,,,,,,
B52D0201,002,03-01-2018,155,116,3185,,,,,,
B52D0201,002,04-01-2018,152,113,3188,,,,,,
B52D0201,002,05-01-2018,156,117,3184,,,,,,
B52D0201,002,06-01-2018,161,122,3179,,,,,,
B52D0201,002,07-01-2018,165,126,3175,,,,,,
B52D0201,002,08-01-2018,164,125,3176,,,,,,
B52D0201,002,09-01-2018,163,124,3177,,,,,,
B52D0201,002,10-01-2018,166,127,3174,,,,,,
B52D0201,002,11-01-2018,169,130,3171,,,,,,
B52D0201,002,12-01-2018,170,131,3170,,,,,,
B52D0201,002,13-01-2018,169,130,3171,,,,,,
B52D0201,002,14-01-2018,170,131,3170,,,,,,
B52D0201,002,15-01-2018,166,127,3174,,,,,,
B52D0201,002,16-01-2018,167,128,3173,,,,,,
B52D0201,002,17-01-2018,165,126,3175,,,,,,
B52D0201,002,18-01-2018,163,124,3177,,,,,,
B52D0201,002,19-01-2018,160,121,3180,,,,,,
B52D0201,002,20-01-2018,154,115,3186,,,,,,
B52D0201,002,21-01-2018,158,119,3182,,,,,,
B52D0201,002,22-01-2018,155,116,3185,,,,,,
B52D0201,002,23-01-2018,157,118,3183,,,,,,
B52D0201,002,24-01-2018,156,117,3184,,,,,,
B52D0201,002,25-01-2018,159,120,3181,,,,,,
B52D0201,002,26-01-2018,163,124,3177,,,,,,
B52D0201,002,27-01-2018,166,127,3174,,,,,,
B52D0201,002,28-01-2018,166,127,3174,,,,,,
B52D0201,002,29-01-2018,165,126,3175,,,,,,
B52D0201,002,30-01-2018,166,127,3174,,,,,,
B52D0201,002,31-01-2018,160,121,3180,,,,,,
B52D0201,002,01-02-2018,158,119,3182,,,,,,
B52D0201,002,02-02-2018,161,122,3179,,,,,,
B52D0201,002,03-02-2018,160,121,3180,,,,,,
B52D0201,002,04-02-2018,166,127,3174,,,,,,
B52D0201,002,05-02-2018,166,127,3174,,,,,,
B52D0201,002,06-02-2018,166,127,3174,,,,,,
B52D0201,002,07-02-2018,170,131,3170,,,,,,
B52D0201,002,08-02-2018,172,133,3168,,,,,,
B52D0201,002,09-02-2018,171,132,3169,,,,,,
B52D0201,002,10-02-2018,175,136,3165,,,,,,
B52D0201,002,11-02-2018,170,131,3170,,,,,,
B52D0201,002,12-02-2018,172,133,3168,,,,,,
