,user,message
2018-07-12 13:26:48,user2,1
2018-07-12 14:21:03,user1,1
2018-07-12 14:22:53,user1,1
2018-07-12 14:41:42,user2,1
2018-07-12 15:26:28,user1,1
2018-07-12 15:26:35,user1,1
2018-07-12 15:28:08,user2,1
2018-07-12 15:28:18,user2,1
2018-07-12 15:28:30,user2,1
2018-07-12 15:30:12,user1,1
2018-07-12 15:30:16,user1,1
2018-07-12 15:32:38,user2,1
2018-07-12 15:32:40,user2,1
2018-07-12 15:32:47,user2,1
2018-07-12 15:32:52,user1,1
2018-07-12 15:33:10,user1,1
2018-07-12 15:33:40,user1,1
2018-07-12 16:32:53,user1,1
2018-07-12 16:32:58,user1,1
2018-07-12 16:33:09,user1,1
2018-07-12 18:01:37,user2,1
2018-07-12 18:01:40,user2,1
2018-07-13 23:46:26,user1,1
2018-07-14 02:01:37,user2,1
2018-07-14 02:01:45,user2,1
2018-07-14 12:41:32,user1,1
2018-07-14 12:41:58,user2,1
2018-07-14 21:27:39,user2,1
2018-07-14 21:27:52,user2,1
2018-07-14 23:54:59,user2,1
2018-07-15 00:24:35,user2,1
2018-07-15 03:08:27,user1,1
2018-07-15 11:29:20,user2,1
2018-07-15 19:23:20,user1,1
2018-07-15 20:26:47,user2,1
2018-07-15 20:27:17,user2,1
2018-07-15 20:27:55,user2,1
2018-07-15 20:28:14,user2,1
2018-07-15 20:33:06,user1,1
2018-07-16 22:17:54,user2,1
2018-07-16 22:18:12,user2,1
2018-07-16 23:23:42,user1,1
2018-07-17 08:12:07,user2,1
2018-07-17 08:12:18,user2,1
2018-07-17 08:12:54,user2,1
2018-07-17 08:13:32,user2,1
2018-07-17 10:37:12,user1,1
2018-07-17 10:40:39,user2,1
2018-07-17 10:41:03,user2,1
2018-07-17 10:41:12,user2,1
2018-07-17 10:46:14,user1,1
2018-07-17 10:46:19,user1,1
2018-07-17 10:46:43,user2,1
2018-07-17 10:46:49,user2,1
2018-07-17 10:47:00,user2,1
2018-07-17 10:47:07,user2,1
2018-07-17 10:47:08,user1,1
2018-07-17 10:47:14,user1,1
2018-07-17 10:47:16,user1,1
2018-07-17 10:47:24,user2,1
2018-07-17 10:47:35,user2,1
2018-07-17 10:47:45,user2,1
2018-07-17 10:50:04,user1,1
2018-07-17 10:54:57,user2,1
2018-07-17 10:55:16,user2,1
2018-07-17 11:04:26,user1,1
2018-07-17 11:22:47,user2,1
2018-07-17 11:22:51,user2,1
2018-07-17 11:26:46,user1,1
2018-07-17 11:35:31,user2,1
2018-07-17 16:09:52,user2,1
2018-07-17 16:12:33,user1,1
2018-07-17 16:12:58,user1,1
2018-07-17 16:16:51,user2,1
2018-07-17 16:17:05,user2,1
2018-07-17 16:18:18,user2,1
2018-07-17 22:46:59,user2,1
2018-07-17 22:59:08,user1,1
2018-07-18 00:25:59,user1,1
2018-07-18 00:35:00,user1,1
2018-07-18 00:37:12,user1,1
2018-07-18 00:37:32,user1,1
2018-07-18 00:38:22,user1,1
2018-07-18 00:47:32,user1,1
2018-07-18 00:51:09,user1,1
2018-07-18 00:51:19,user1,1
2018-07-18 09:31:19,user2,1
2018-07-18 09:32:18,user2,1
2018-07-18 09:32:30,user2,1
2018-07-18 09:37:05,user1,1
2018-07-18 09:37:37,user1,1
2018-07-18 09:37:41,user2,1
2018-07-18 09:37:48,user2,1
2018-07-18 09:38:30,user1,1
2018-07-18 09:41:25,user2,1
2018-07-18 09:41:46,user2,1
2018-07-18 09:42:58,user1,1
2018-07-18 10:42:23,user1,1
2018-07-18 10:42:29,user1,1
2018-07-18 12:22:44,user2,1
2018-07-18 12:30:19,user1,1
2018-07-18 12:30:23,user1,1
2018-07-18 12:30:50,user2,1
2018-07-18 17:06:20,user1,1
2018-07-18 17:11:31,user2,1
2018-07-18 17:11:36,user2,1
2018-07-18 17:17:47,user1,1
2018-07-18 17:28:16,user2,1
2018-07-18 18:34:19,user2,1
2018-07-18 18:34:32,user2,1
2018-07-18 20:37:30,user2,1
2018-07-18 20:37:36,user2,1
2018-07-18 21:02:53,user1,1
2018-07-18 21:02:58,user1,1
2018-07-18 21:03:09,user2,1
2018-07-18 21:04:26,user2,1
2018-07-18 21:33:14,user2,1
2018-07-20 14:46:47,user2,1
2018-07-20 16:34:42,user2,1
2018-07-20 16:34:54,user2,1
2018-07-20 17:00:26,user1,1
2018-07-20 17:22:55,user1,1
2018-07-20 18:50:59,user2,1
2018-07-20 21:03:18,user2,1
2018-07-20 21:03:32,user2,1
2018-07-20 22:22:53,user1,1
2018-07-20 22:23:08,user1,1
2018-07-20 22:25:35,user2,1
2018-07-20 22:25:42,user2,1
2018-07-20 22:31:13,user1,1
2018-07-20 22:31:19,user1,1
2018-07-21 00:13:02,user1,1
2018-07-21 13:41:52,user1,1
2018-07-22 21:21:52,user2,1
2018-07-22 21:22:01,user2,1
2018-07-22 21:41:14,user1,1
2018-07-22 21:41:38,user1,1
2018-07-22 21:45:14,user2,1
2018-07-24 17:25:17,user1,1
2018-07-24 17:28:42,user1,1
2018-07-24 17:28:43,user1,1
2018-07-24 17:40:01,user2,1
2018-07-24 19:53:29,user1,1
2018-07-24 19:53:33,user1,1
2018-07-24 20:08:58,user2,1
2018-07-24 20:09:14,user2,1
2018-07-24 22:12:38,user1,1
2018-07-24 22:23:23,user2,1
2018-07-24 22:25:16,user1,1
2018-07-24 22:25:53,user1,1
2018-07-24 22:26:35,user2,1
2018-07-24 22:26:56,user2,1
2018-07-24 22:27:01,user1,1
2018-07-24 22:27:29,user2,1
2018-07-24 22:27:36,user2,1
2018-07-24 22:27:44,user2,1
2018-07-24 22:28:06,user2,1
2018-07-24 22:28:13,user1,1
2018-07-24 22:28:40,user1,1
2018-07-24 22:28:59,user2,1
2018-07-24 22:29:09,user2,1
2018-07-24 22:30:13,user1,1
2018-07-24 22:31:35,user2,1
2018-07-24 22:32:22,user2,1
2018-07-24 22:32:42,user2,1
2018-07-25 11:34:23,user2,1
2018-07-26 08:52:25,user2,1
2018-07-26 16:16:48,user2,1
2018-07-26 16:19:09,user2,1
2018-07-26 16:22:58,user1,1
2018-07-26 16:25:00,user1,1
2018-07-26 16:25:13,user1,1
2018-07-26 16:30:31,user2,1
2018-07-26 17:23:46,user2,1
2018-07-26 17:23:54,user2,1
2018-07-26 17:29:25,user2,1
2018-07-26 17:29:32,user2,1
2018-07-26 17:34:13,user2,1
2018-07-26 17:34:50,user2,1
2018-07-26 17:55:44,user1,1
2018-07-26 18:30:16,user2,1
2018-07-30 19:25:06,user2,1
2018-07-30 21:19:33,user1,1
2018-07-30 21:20:13,user1,1
2018-07-30 23:44:49,user1,1
2018-07-31 08:37:16,user2,1
2018-07-31 22:33:31,user2,1
2018-07-31 23:04:31,user1,1
2018-07-31 23:04:52,user2,1
2018-07-31 23:05:02,user2,1
2018-07-31 23:31:34,user1,1
2018-07-31 23:31:34,user1,1
2018-07-31 23:31:48,user1,1
2018-07-31 23:31:56,user1,1
2018-07-31 23:31:57,user1,1
2018-07-31 23:36:05,user2,1
2018-07-31 23:36:18,user2,1
2018-07-31 23:36:32,user2,1
2018-07-31 23:37:15,user1,1
2018-07-31 23:37:41,user1,1
2018-07-31 23:38:47,user2,1
2018-07-31 23:42:21,user1,1
2018-07-31 23:42:27,user1,1
2018-08-01 16:43:21,user1,1
2018-08-01 17:01:13,user2,1
2018-08-01 17:01:18,user2,1
2018-08-01 17:01:53,user2,1
2018-08-01 17:08:18,user1,1
2018-08-01 17:08:24,user2,1
2018-08-01 18:26:18,user2,1
2018-08-01 18:26:21,user2,1
2018-08-01 18:26:28,user2,1
2018-08-01 22:36:11,user1,1
2018-08-01 22:36:11,user1,1
2018-08-01 22:36:33,user1,1
2018-08-02 09:21:26,user1,1
2018-08-02 10:14:49,user2,1
2018-08-02 14:27:21,user1,1
2018-08-02 14:27:28,user1,1
2018-08-02 14:36:30,user1,1
2018-08-02 14:53:21,user2,1
2018-08-02 14:55:16,user2,1
2018-08-02 21:42:38,user1,1
2018-08-02 21:51:17,user1,1
2018-08-02 21:51:26,user1,1
2018-08-02 22:46:33,user1,1
2018-08-02 22:56:30,user2,1
2018-08-02 22:57:27,user2,1
2018-08-02 23:20:06,user2,1
2018-08-02 23:22:59,user1,1
2018-08-03 09:36:58,user2,1
2018-08-03 09:36:59,user1,1
2018-08-03 09:37:02,user2,1
2018-08-03 09:37:05,user2,1
2018-08-03 09:37:11,user1,1
2018-08-03 15:04:43,user2,1
2018-08-03 15:06:47,user1,1
2018-08-03 15:07:55,user2,1
2018-08-03 20:51:06,user1,1
2018-08-03 21:14:15,user2,1
2018-08-03 22:32:42,user1,1
2018-08-03 22:32:50,user1,1
2018-08-03 23:12:18,user2,1
2018-08-04 13:16:07,user2,1
2018-08-04 14:53:24,user1,1
2018-08-04 14:53:30,user1,1
2018-08-04 14:53:42,user1,1
2018-08-04 14:53:42,user1,1
2018-08-04 15:21:18,user2,1
2018-08-04 15:27:09,user2,1
2018-08-04 15:27:18,user2,1
2018-08-04 15:27:29,user2,1
2018-08-04 15:27:43,user2,1
2018-08-04 15:34:04,user2,1
2018-08-04 23:57:00,user2,1
2018-08-04 23:57:09,user2,1
2018-08-04 23:57:13,user2,1
2018-08-05 00:01:48,user2,1
2018-08-05 00:06:14,user2,1
2018-08-05 00:07:27,user1,1
2018-08-05 19:39:10,user1,1
2018-08-06 08:36:20,user1,1
2018-08-06 08:54:57,user2,1
2018-08-06 08:55:14,user2,1
2018-08-06 08:55:22,user2,1
2018-08-06 08:56:20,user2,1
2018-08-06 10:43:13,user1,1
2018-08-06 10:43:26,user1,1
2018-08-06 10:28:25,user2,1
2018-08-06 10:39:44,user2,1
2018-08-06 10:41:16,user2,1
2018-08-06 10:41:23,user2,1
2018-08-06 10:44:32,user2,1
2018-08-06 10:55:42,user2,1
2018-08-06 10:55:49,user2,1
2018-08-06 11:26:22,user1,1
2018-08-06 11:26:31,user1,1
2018-08-06 11:26:38,user1,1
2018-08-06 11:32:12,user2,1
2018-08-06 11:33:32,user2,1
2018-08-06 11:55:16,user2,1
2018-08-06 12:04:55,user1,1
2018-08-06 13:21:17,user2,1
2018-08-06 13:21:23,user2,1
2018-08-06 13:21:36,user2,1
2018-08-06 13:36:23,user1,1
2018-08-06 13:36:47,user1,1
2018-08-06 13:36:58,user1,1
2018-08-06 13:43:07,user2,1
2018-08-06 13:43:19,user2,1
2018-08-06 13:43:28,user2,1
2018-08-06 13:43:32,user2,1
2018-08-06 15:13:27,user2,1
2018-08-06 15:28:34,user1,1
2018-08-06 17:38:13,user1,1
2018-08-06 17:39:49,user2,1
2018-08-06 17:40:10,user1,1
2018-08-06 18:12:30,user1,1
2018-08-06 18:28:52,user1,1
2018-08-06 18:29:05,user1,1
2018-08-06 18:48:15,user2,1
2018-08-06 18:48:38,user2,1
2018-08-06 23:02:08,user2,1
2018-08-07 09:01:00,user1,1
2018-08-07 09:06:52,user2,1
2018-08-07 09:15:07,user2,1
2018-08-07 09:15:56,user2,1
2018-08-07 09:21:53,user1,1
2018-08-07 09:21:56,user1,1
2018-08-07 09:48:08,user2,1
2018-08-07 09:48:23,user2,1
2018-08-07 09:53:08,user2,1
2018-08-07 09:54:19,user2,1
2018-08-07 09:55:05,user1,1
2018-08-07 09:55:06,user1,1
2018-08-07 09:55:18,user1,1
2018-08-08 21:51:30,user2,1
2018-08-14 18:16:14,user1,1
2018-08-14 18:16:20,user2,1
2018-08-15 15:27:12,user1,1
2018-08-15 16:08:19,user2,1
2018-08-15 16:08:28,user2,1
2018-08-15 16:08:34,user2,1
2018-08-15 16:08:50,user2,1
2018-08-15 16:08:55,user2,1
2018-08-15 16:09:23,user2,1
2018-08-15 16:28:18,user1,1
2018-08-15 16:28:22,user1,1
2018-08-15 17:02:33,user2,1
2018-08-15 22:38:21,user1,1
2018-08-15 22:39:01,user1,1
2018-08-15 22:39:38,user1,1
2018-08-15 22:43:00,user1,1
2018-08-15 22:43:12,user1,1
2018-08-15 23:52:57,user2,1
2018-08-15 23:53:17,user2,1
2018-08-16 00:06:21,user1,1
2018-08-16 00:06:29,user1,1
2018-08-16 00:11:06,user2,1
2018-08-16 00:49:38,user1,1
2018-08-16 11:55:33,user2,1
2018-08-16 11:55:42,user2,1
2018-08-16 11:55:51,user2,1
2018-08-16 11:56:58,user1,1
2018-08-16 11:57:09,user1,1
2018-08-16 11:57:39,user2,1
2018-08-16 13:57:10,user2,1
2018-08-16 15:32:29,user1,1
2018-08-16 15:32:35,user1,1
2018-08-16 15:33:01,user2,1
2018-08-16 15:33:12,user2,1
2018-08-16 15:33:40,user2,1
2018-08-16 15:39:55,user1,1
2018-08-16 15:39:57,user1,1
2018-08-16 15:46:14,user2,1
2018-08-16 15:46:51,user2,1
2018-08-16 15:47:08,user2,1
2018-08-16 15:58:54,user1,1
2018-08-16 16:13:37,user2,1
2018-08-16 16:13:39,user2,1
2018-08-16 16:25:47,user2,1
2018-08-16 16:25:53,user2,1
2018-08-16 16:25:59,user2,1
2018-08-16 16:26:16,user2,1
2018-08-16 16:38:34,user1,1
2018-08-16 16:39:38,user1,1
2018-08-16 16:40:11,user1,1
2018-08-16 16:46:42,user2,1
2018-08-16 16:46:46,user2,1
2018-08-16 16:47:01,user2,1
2018-08-16 16:47:08,user2,1
2018-08-16 16:51:14,user1,1
2018-08-17 10:42:51,user1,1
2018-08-17 12:29:10,user1,1
2018-08-17 12:29:29,user2,1
2018-08-17 12:29:37,user2,1
2018-08-17 12:29:42,user2,1
2018-08-17 12:30:20,user1,1
2018-08-18 02:49:00,user2,1
2018-08-18 03:05:11,user1,1
2018-08-18 03:24:16,user2,1
2018-08-18 11:24:10,user1,1
2018-08-18 11:24:18,user1,1
2018-08-18 23:52:34,user1,1
2018-08-19 00:44:37,user2,1
2018-08-19 01:44:54,user1,1
2018-08-19 13:00:21,user2,1
2018-08-19 13:00:56,user2,1
2018-08-19 16:20:17,user1,1
2018-08-19 16:20:26,user1,1
2018-08-19 17:16:35,user1,1
2018-08-19 17:16:44,user1,1
2018-08-19 17:21:06,user2,1
2018-08-19 17:21:12,user2,1
2018-08-19 17:21:21,user2,1
2018-08-19 17:43:18,user1,1
2018-08-19 17:43:40,user1,1
2018-08-19 17:56:55,user2,1
2018-08-19 17:57:10,user2,1
2018-08-19 18:02:06,user2,1
2018-08-19 18:02:33,user1,1
2018-08-19 18:03:13,user1,1
2018-08-19 18:10:57,user2,1
2018-08-19 18:11:26,user2,1
2018-08-20 14:05:55,user2,1
2018-08-20 14:06:01,user2,1
2018-08-20 14:06:07,user2,1
2018-08-20 14:06:14,user2,1
2018-08-20 14:56:44,user1,1
2018-08-20 20:07:18,user2,1
2018-08-21 23:29:28,user2,1
2018-08-21 23:29:33,user2,1
2018-08-21 23:32:52,user2,1
2018-08-22 00:04:56,user1,1
2018-08-22 00:05:16,user1,1
2018-08-22 00:05:21,user1,1
2018-08-22 00:05:25,user1,1
2018-08-22 12:25:04,user2,1
2018-08-22 23:55:37,user1,1
2018-08-23 10:19:35,user1,1
2018-08-23 10:20:31,user2,1
2018-08-23 16:07:43,user2,1
2018-08-23 16:10:24,user1,1
2018-08-23 16:14:22,user2,1
2018-08-23 17:28:03,user2,1
2018-08-23 17:29:12,user1,1
2018-08-23 17:29:17,user1,1
2018-08-23 17:59:56,user2,1
2018-08-23 18:00:21,user2,1
2018-08-23 18:00:26,user2,1
2018-08-23 18:10:05,user2,1
2018-08-23 18:19:40,user1,1
2018-08-24 09:15:47,user1,1
2018-08-24 09:15:54,user1,1
2018-08-24 09:25:48,user2,1
2018-08-24 09:26:33,user1,1
2018-08-24 09:26:47,user2,1
2018-08-24 09:27:05,user2,1
2018-08-24 11:18:19,user1,1
2018-08-24 11:49:16,user1,1
2018-08-24 12:24:54,user2,1
2018-08-25 13:31:05,user2,1
2018-08-25 13:31:14,user2,1
2018-08-25 13:59:15,user1,1
2018-08-25 13:59:58,user1,1
2018-08-25 14:07:58,user2,1
2018-08-25 17:21:46,user2,1
2018-08-26 16:45:46,user1,1
2018-08-26 18:01:59,user2,1
2018-08-26 18:02:39,user2,1
2018-08-26 18:03:02,user2,1
2018-08-26 18:05:38,user1,1
2018-08-26 18:05:39,user1,1
2018-08-26 18:09:41,user2,1
2018-08-27 17:12:10,user2,1
2018-08-27 17:12:15,user2,1
2018-08-27 17:13:01,user1,1
2018-08-27 17:13:08,user2,1
2018-08-27 17:13:17,user2,1
2018-08-27 17:13:19,user2,1
2018-08-27 17:13:26,user1,1
2018-08-27 17:13:33,user1,1
2018-08-27 17:13:41,user1,1
2018-08-27 17:13:45,user2,1
2018-08-27 17:14:24,user1,1
2018-08-27 17:16:00,user2,1
2018-08-27 22:05:16,user1,1
2018-08-27 22:05:19,user1,1
2018-08-27 22:07:55,user2,1
2018-08-27 22:08:02,user2,1
2018-08-27 22:08:08,user2,1
2018-08-27 22:44:15,user1,1
2018-08-27 22:45:04,user2,1
2018-08-28 16:20:04,user1,1
2018-08-28 19:15:10,user1,1
2018-08-28 19:15:17,user1,1
2018-08-28 20:28:50,user2,1
2018-08-28 20:29:06,user2,1
2018-08-28 20:29:26,user2,1
2018-08-28 20:29:35,user2,1
2018-08-28 20:29:41,user2,1
2018-08-28 20:29:46,user1,1
2018-08-28 20:30:24,user2,1
2018-08-28 20:30:28,user2,1
2018-08-29 08:07:18,user1,1
2018-08-29 08:07:31,user1,1
2018-08-29 08:43:48,user2,1
2018-08-29 09:59:30,user1,1
2018-08-29 09:59:36,user1,1
2018-08-29 09:59:45,user1,1
2018-08-29 11:17:01,user2,1
2018-08-29 11:17:09,user2,1
2018-08-29 11:17:16,user2,1
2018-08-29 11:17:31,user2,1
2018-08-30 07:57:01,user2,1
2018-08-30 08:23:21,user1,1
2018-08-30 08:23:25,user1,1
2018-08-30 08:23:44,user1,1
2018-08-30 11:01:25,user2,1
2018-08-30 11:01:28,user2,1
2018-08-30 11:01:32,user2,1
2018-08-30 11:01:34,user2,1
2018-08-30 15:52:00,user2,1
2018-08-30 15:54:30,user1,1
2018-08-30 15:54:52,user1,1
2018-08-30 16:36:59,user2,1
2018-08-30 17:25:58,user2,1
2018-08-30 17:26:22,user2,1
2018-08-30 17:26:34,user2,1
2018-08-30 17:26:36,user2,1
2018-08-30 18:10:00,user1,1
2018-08-30 18:10:21,user1,1
2018-08-30 18:11:10,user1,1
2018-08-31 18:28:14,user1,1
2018-08-31 18:30:52,user2,1
2018-08-31 18:31:01,user2,1
2018-08-31 18:31:07,user2,1
2018-08-31 18:31:12,user2,1
2018-09-01 13:49:49,user1,1
2018-09-01 13:50:02,user1,1
2018-09-01 14:59:05,user2,1
2018-09-02 09:26:58,user1,1
2018-09-02 14:15:59,user1,1
2018-09-02 21:27:03,user2,1
2018-09-02 21:27:20,user2,1
2018-09-02 21:32:42,user2,1
2018-09-03 23:04:55,user1,1
2018-09-04 00:08:18,user2,1
2018-09-04 00:23:39,user1,1
2018-09-04 00:24:10,user1,1
2018-09-04 08:37:02,user2,1
2018-09-04 08:37:22,user2,1
2018-09-04 16:49:26,user1,1
2018-09-04 16:57:34,user2,1
2018-09-04 16:57:41,user2,1
2018-09-04 18:06:57,user2,1
2018-09-04 18:07:06,user2,1
2018-09-04 18:08:07,user1,1
2018-09-04 18:37:51,user1,1
2018-09-04 19:14:51,user2,1
2018-09-05 13:29:53,user2,1
2018-09-05 13:30:02,user2,1
2018-09-05 13:30:11,user2,1
2018-09-05 13:30:28,user2,1
2018-09-05 13:30:34,user2,1
2018-09-05 13:31:46,user1,1
2018-09-05 13:32:05,user1,1
2018-09-05 13:33:14,user1,1
2018-09-05 13:33:37,user1,1
2018-09-05 16:01:58,user2,1
2018-09-05 17:30:32,user2,1
2018-09-05 17:30:44,user2,1
2018-09-05 17:40:15,user1,1
2018-09-05 17:57:51,user2,1
2018-09-05 17:58:52,user2,1
2018-09-05 17:58:58,user2,1
2018-09-05 18:22:51,user1,1
2018-09-05 20:54:58,user2,1
2018-09-05 20:55:02,user2,1
2018-09-05 21:34:29,user1,1
2018-09-05 21:34:52,user1,1
2018-09-05 21:37:32,user2,1
2018-09-05 21:37:44,user2,1
2018-09-05 23:05:42,user1,1
2018-09-05 23:07:08,user2,1
2018-09-06 09:58:40,user1,1
2018-09-06 10:11:21,user2,1
2018-09-06 10:11:27,user2,1
2018-09-06 10:11:50,user2,1
2018-09-06 17:18:10,user2,1
2018-09-06 17:18:13,user2,1
2018-09-06 17:18:22,user2,1
2018-09-06 17:23:06,user1,1
2018-09-06 17:23:11,user1,1
2018-09-06 17:34:59,user2,1
2018-09-07 17:10:54,user1,1
2018-09-07 17:15:39,user2,1
2018-09-07 17:22:43,user2,1
2018-09-08 12:24:32,user1,1
2018-09-08 12:24:35,user1,1
2018-09-08 12:30:00,user2,1
2018-09-08 12:31:42,user1,1
2018-09-08 12:42:12,user2,1
2018-09-08 12:42:18,user2,1
2018-09-08 12:55:00,user1,1
2018-09-08 12:56:39,user2,1
2018-09-08 15:45:13,user1,1
2018-09-08 16:12:16,user1,1
2018-09-08 16:17:58,user2,1
2018-09-09 12:46:21,user1,1
2018-09-09 16:06:41,user2,1
2018-09-09 16:06:51,user2,1
2018-09-09 16:08:40,user1,1
2018-09-09 16:18:34,user2,1
2018-09-09 16:18:42,user2,1
2018-09-09 17:01:02,user2,1
2018-09-09 17:01:15,user2,1
2018-09-09 17:23:14,user1,1
2018-09-09 18:20:16,user2,1
2018-09-09 18:21:12,user2,1
2018-09-10 11:48:05,user2,1
2018-09-10 11:53:33,user1,1
2018-09-10 12:48:14,user2,1
2018-09-10 13:47:06,user2,1
2018-09-10 13:47:44,user2,1
2018-09-10 13:49:28,user1,1
2018-09-10 13:49:34,user1,1
2018-09-10 13:49:55,user1,1
2018-09-10 13:57:53,user2,1
2018-09-10 13:58:07,user2,1
2018-09-10 13:58:17,user2,1
2018-09-10 14:40:50,user2,1
2018-09-10 14:40:58,user2,1
2018-09-10 15:11:13,user1,1
2018-09-10 15:11:27,user1,1
2018-09-10 16:46:15,user2,1
2018-09-10 16:49:55,user2,1
2018-09-10 17:50:12,user1,1
2018-09-10 19:40:53,user2,1
2018-09-10 19:41:05,user2,1
2018-09-13 13:02:23,user2,1
2018-09-13 13:09:23,user1,1
2018-09-13 14:18:38,user2,1
2018-09-13 20:37:09,user1,1
2018-09-14 08:40:17,user1,1
2018-09-15 12:25:50,user2,1
2018-09-15 12:25:55,user2,1
2018-09-15 12:26:02,user2,1
2018-09-15 12:50:21,user1,1
2018-09-15 12:51:52,user2,1
2018-09-15 12:52:06,user2,1
2018-09-15 15:14:53,user2,1
2018-09-15 15:15:07,user2,1
2018-09-15 15:16:24,user1,1
2018-09-15 15:16:31,user1,1
2018-09-15 22:53:36,user2,1
2018-09-15 22:53:45,user2,1
2018-09-15 22:54:45,user1,1
2018-09-15 22:54:48,user1,1
2018-09-15 22:55:47,user2,1
2018-09-15 22:55:53,user2,1
2018-09-15 22:56:38,user2,1
2018-09-16 01:12:04,user2,1
2018-09-16 01:12:17,user2,1
2018-09-16 01:12:26,user2,1
2018-09-16 01:32:26,user1,1
2018-09-16 01:33:52,user1,1
2018-09-16 01:36:11,user2,1
2018-09-17 13:08:12,user2,1
2018-09-17 13:10:31,user1,1
2018-09-17 13:53:38,user1,1
2018-09-17 13:54:58,user2,1
2018-09-18 11:43:21,user2,1
2018-09-18 12:24:11,user2,1
2018-09-18 13:02:25,user1,1
2018-09-18 13:32:56,user2,1
2018-09-18 13:33:29,user2,1
2018-09-18 13:38:15,user1,1
2018-09-18 13:38:18,user1,1
2018-09-18 13:38:21,user1,1
2018-09-18 13:39:49,user2,1
2018-09-18 13:42:08,user1,1
2018-09-18 13:43:44,user2,1
2018-09-18 13:43:49,user2,1
2018-09-18 17:03:23,user1,1
2018-09-18 17:09:23,user2,1
2018-09-18 17:09:34,user2,1
2018-09-18 17:09:38,user2,1
2018-09-18 18:25:25,user2,1
2018-09-19 17:31:21,user2,1
2018-09-19 17:31:30,user2,1
2018-09-19 17:35:03,user1,1
2018-09-20 21:33:26,user2,1
2018-09-20 21:33:49,user2,1
2018-09-21 13:45:48,user2,1
2018-09-21 13:47:09,user2,1
2018-09-21 16:03:32,user1,1
2018-09-21 16:13:22,user2,1
2018-09-21 16:25:45,user1,1
2018-09-21 21:46:50,user2,1
2018-09-21 21:49:35,user1,1
2018-09-21 21:49:41,user1,1
2018-09-21 21:50:16,user1,1
2018-09-21 22:10:37,user2,1
2018-09-21 22:10:43,user2,1
2018-09-22 02:36:34,user1,1
2018-09-22 10:19:49,user2,1
2018-09-22 10:40:28,user1,1
2018-09-22 12:23:11,user2,1
2018-09-22 12:23:17,user2,1
2018-09-22 12:23:37,user2,1
2018-09-22 12:23:48,user2,1
2018-09-22 13:12:17,user1,1
2018-09-22 13:12:18,user1,1
2018-09-22 13:13:00,user1,1
2018-09-22 13:13:03,user1,1
2018-09-22 13:13:31,user1,1
2018-09-22 17:59:41,user2,1
2018-09-22 17:59:46,user2,1
2018-09-22 18:01:02,user1,1
2018-09-22 18:01:32,user2,1
2018-09-23 01:52:13,user2,1
2018-09-23 01:53:59,user2,1
2018-09-23 09:26:18,user1,1
2018-09-23 09:26:27,user1,1
2018-09-23 16:03:18,user2,1
2018-09-23 16:03:39,user2,1
2018-09-23 22:47:49,user2,1
2018-09-25 08:39:37,user2,1
2018-09-25 08:39:53,user2,1
2018-09-25 11:54:08,user2,1
2018-09-25 11:54:14,user2,1
2018-09-25 18:34:54,user1,1
2018-09-25 18:39:58,user2,1
2018-09-25 18:40:05,user2,1
2018-09-25 18:40:10,user2,1
2018-09-25 18:40:14,user2,1
2018-09-25 18:58:39,user1,1
2018-09-25 18:58:43,user1,1
2018-09-25 18:58:57,user1,1
2018-09-25 19:00:25,user2,1
2018-09-25 19:00:34,user2,1
2018-09-25 22:48:07,user2,1
2018-09-25 22:53:46,user1,1
2018-09-25 22:53:52,user1,1
2018-09-25 23:06:15,user2,1
2018-09-25 23:06:58,user2,1
2018-09-26 11:25:12,user1,1
2018-09-26 11:29:02,user2,1
